food,expenses,label
595,1228,중위
611,1851,중위
768,2463,중위
760,1474,하위
657,1577,중위
556,1792,중위
512,2902,최상위
634,2007,중위
687,1713,중위
732,2264,중위
527,2638,최상위
793,1685,중위
650,1945,중위
528,1731,중위
721,2156,중위
526,2831,최상위
673,2907,최상위
767,1723,중위
756,1196,하위
745,2017,중위
740,2622,상위
692,1676,중위
652,1430,중위
522,1915,상위
628,1263,중위
755,2879,상위
698,1587,중위
645,2032,중위
721,2162,중위
743,1173,하위
626,1731,중위
709,1254,하위
704,1766,중위
654,1525,중위
538,1153,중위
695,1748,중위
753,1849,중위
571,1969,상위
627,2610,최상위
680,2631,상위
698,1263,하위
503,1680,상위
758,1635,중위
559,1563,중위
528,2871,최상위
736,1875,중위
639,2026,중위
650,2351,상위
680,1934,중위
629,2670,최상위
619,1498,중위
663,2926,최상위
699,2061,중위
637,2189,상위
650,2742,최상위
736,2349,중위
680,1606,중위
636,2130,상위
550,1887,상위
612,2463,최상위
708,1507,중위
511,2728,최상위
620,2885,최상위
725,1577,중위
528,1299,중위
504,1445,중위
705,2750,상위
636,1981,중위
724,2110,중위
780,1160,하위
781,1378,하위
671,2529,상위
546,2470,최상위
549,2078,상위
513,1691,중위
566,2233,상위
774,1093,극빈층
515,2724,최상위
702,2251,중위
773,2066,중위
501,2154,최상위
517,2901,최상위
633,2520,상위
690,1033,하위
646,2034,중위
722,1098,하위
741,1140,하위
628,1312,중위
620,2661,최상위
547,1925,상위
710,1602,중위
547,1479,중위
610,1695,중위
543,2453,최상위
673,1393,중위
535,1968,상위
553,2451,최상위
722,2692,상위
581,2860,최상위
602,1607,중위
800,2060,중위
774,1958,중위
533,1863,상위
609,2972,최상위
701,2839,최상위
573,1063,하위
614,1143,하위
587,1913,중위
537,2505,최상위
646,1371,중위
694,2030,중위
599,1304,중위
792,2583,중위
654,2800,최상위
650,2075,중위
534,2814,최상위
508,2631,최상위
784,2333,중위
611,1066,하위
789,2007,중위
650,1472,중위
678,2783,최상위
558,2333,최상위
535,1964,상위
610,1432,중위
502,2292,최상위
770,1081,극빈층
612,1030,하위
767,1798,중위
705,1977,중위
753,1439,하위
709,2015,중위
734,2409,중위
623,1451,중위
782,1378,하위
742,1283,하위
589,2036,상위
716,2126,중위
604,1298,중위
651,1540,중위
728,1743,중위
552,2676,최상위
650,2550,상위
526,1659,중위
563,2339,최상위
630,1476,중위
622,2170,상위
731,1097,하위
744,1642,중위
736,2008,중위
750,2807,상위
564,2637,최상위
763,1022,극빈층
593,2562,최상위
521,2335,최상위
735,1354,하위
653,1024,하위
765,1853,중위
563,2386,최상위
757,2185,중위
527,2126,최상위
544,1257,중위
637,1712,중위
727,1823,중위
638,1393,중위
799,2923,상위
641,2196,상위
680,2061,중위
744,2829,상위
672,1893,중위
500,2245,최상위
760,1218,하위
765,2554,상위
500,2419,최상위
608,1603,중위
586,1691,중위
743,2072,중위
672,1034,하위
782,2553,중위
701,1093,하위
558,2168,상위
599,1172,하위
582,2008,상위
618,1227,하위
505,1110,중위
725,1966,중위
680,1974,중위
540,2306,최상위
785,1538,하위
718,1519,중위
519,1226,중위
645,2754,최상위
703,2241,중위
655,1963,중위
685,2290,상위
676,1317,하위
558,2496,최상위
750,2415,중위
543,2941,최상위
743,1317,하위
780,1687,중위
560,2851,최상위
641,1824,중위
729,1480,중위
526,2690,최상위
753,2922,상위
684,2528,상위
678,1032,하위
565,2680,최상위
785,1538,하위
517,1424,중위
646,2481,상위
520,1406,중위
710,1108,하위
654,1665,중위
535,1198,중위
558,1547,중위
742,2201,중위
615,2935,최상위
685,1593,중위
658,2809,최상위
513,1427,중위
531,1900,상위
796,1919,중위
766,2219,중위
695,1464,중위
606,2896,최상위
726,2903,상위
532,1684,중위
758,1837,중위
652,2208,상위
629,2477,상위
564,2254,상위
679,2687,상위
625,1363,중위
598,1075,하위
718,1026,하위
701,2796,상위
504,2760,최상위
659,1012,하위
791,2518,중위
539,1606,중위
762,2566,상위
666,1645,중위
614,2382,상위
763,1104,하위
646,2259,상위
651,2050,중위
571,1251,중위
703,2330,중위
669,1966,중위
677,1731,중위
630,2777,최상위
698,1099,하위
606,1644,중위
734,2539,상위
800,1914,중위
788,2609,중위
545,2395,최상위
727,1548,중위
678,1752,중위
635,1672,중위
616,2594,최상위
746,2548,상위
775,2227,중위
500,1649,중위
778,2271,중위
545,2966,최상위
780,2191,중위
632,1356,중위
635,2946,최상위
627,2690,최상위
758,1505,하위
785,2433,중위
601,2078,상위
659,1444,중위
506,2462,최상위
741,2538,상위
529,2320,최상위
575,2149,상위
507,1451,중위
649,1781,중위
797,2045,중위
688,2862,최상위
799,2723,상위
603,2517,최상위
651,2159,중위
565,1590,중위
784,1165,하위
605,1714,중위
583,1772,중위
644,2816,최상위
536,1545,중위
691,2169,중위
636,1706,중위
686,1974,중위
587,1795,중위
658,2908,최상위
581,2101,상위
736,1249,하위
560,1255,중위
568,1904,상위
713,1285,하위
507,1832,상위
513,2161,최상위
717,1503,중위
673,1845,중위
588,1323,중위
717,1047,하위
683,1376,중위
573,1099,하위
677,1910,중위
588,1009,하위
744,1880,중위
688,1898,중위
662,2774,최상위
738,1501,중위
630,1273,중위
720,2332,중위
510,2059,최상위
722,1954,중위
597,1474,중위
544,2028,상위
546,1514,중위
727,2720,상위
587,1331,중위
513,1439,중위
539,2230,최상위
596,1893,중위
690,1547,중위
551,1696,중위
531,3000,최상위
653,2321,상위
784,2803,상위
523,1914,상위
593,1450,중위
654,2400,상위
711,2618,상위
521,2922,최상위
768,1433,하위
582,2896,최상위
771,2595,상위
651,2318,상위
666,2878,최상위
590,2406,최상위
673,1621,중위
603,1540,중위
695,1063,하위
789,2262,중위
528,1383,중위
742,2858,상위
630,2933,최상위
693,2230,중위
683,1128,하위
706,2517,상위
715,1971,중위
678,2196,중위
758,1525,중위
502,1242,중위
500,1586,중위
706,2251,중위
545,2451,최상위
750,2430,중위
654,2639,최상위
548,1604,중위
728,2014,중위
773,2287,중위
523,2111,최상위
584,1591,중위
754,2629,상위
719,2211,중위
750,1550,중위
533,2840,최상위
741,1440,하위
500,2825,최상위
528,1077,중위
755,2032,중위
506,1941,상위
505,1846,상위
753,2382,중위
655,1973,중위
518,1231,중위
511,1276,중위
518,1287,중위
595,2888,최상위
691,1402,중위
529,1716,중위
705,2572,상위
753,2864,상위
696,1490,중위
523,2859,최상위
503,1000,하위
729,1508,중위
732,1425,하위
756,2982,상위
526,1950,상위
612,1857,중위
725,1877,중위
655,2467,상위
799,1937,중위
675,2367,상위
732,1785,중위
607,1655,중위
783,1457,하위
751,1803,중위
598,2961,최상위
614,2096,상위
633,2894,최상위
633,1917,중위
562,1539,중위
606,1400,중위
543,1623,중위
659,2531,상위
525,2184,최상위
800,1457,하위
533,2503,최상위
696,1983,중위
521,2227,최상위
546,2282,최상위
788,2671,상위
744,1308,하위
744,2955,상위
671,2296,상위
759,1291,하위
666,2825,최상위
631,2381,상위
666,1439,중위
681,1063,하위
630,1157,하위
748,1105,하위
625,2107,상위
754,1281,하위
586,2919,최상위
612,1820,중위
673,2694,최상위
699,1588,중위
791,1833,중위
516,2005,상위
555,2654,최상위
647,1238,하위
699,1803,중위
700,2148,중위
687,1858,중위
698,2858,최상위
539,1218,중위
693,2014,중위
552,2501,최상위
613,2478,최상위
684,1029,하위
506,2032,최상위
528,2212,최상위
681,1138,하위
648,1773,중위
798,2345,중위
514,2636,최상위
524,2001,상위
572,1047,하위
789,1547,하위
710,1387,하위
657,2811,최상위
586,2562,최상위
666,2237,상위
634,2436,상위
511,2097,최상위
681,2684,상위
662,1329,중위
676,1242,하위
528,2610,최상위
743,2058,중위
671,2947,최상위
775,2784,상위
647,1920,중위
545,2789,최상위
746,2584,상위
737,1386,하위
701,1244,하위
782,1877,중위
650,1192,하위
637,1100,하위
600,2924,최상위
793,1805,중위
618,2320,상위
511,2535,최상위
531,1849,상위
507,2666,최상위
531,2107,상위
774,2289,중위
689,1152,하위
751,2163,중위
745,1697,중위
711,2860,최상위
688,2142,중위
621,1688,중위
772,2112,중위
580,2134,상위
552,1460,중위
725,1709,중위
654,2474,상위
710,2852,최상위
684,1877,중위
581,1105,하위
737,1161,하위
786,1739,중위
517,1674,중위
635,2354,상위
567,1089,하위
773,2675,상위
796,2654,상위
537,1366,중위
664,2972,최상위
784,2628,상위
657,2090,중위
613,1871,중위
694,2567,상위
670,2880,최상위
663,1178,하위
611,2443,상위
799,2290,중위
781,1341,하위
567,2047,상위
594,1799,중위
553,1191,중위
705,1567,중위
704,2881,최상위
576,2025,상위
737,2578,상위
590,1826,중위
637,1024,하위
641,1911,중위
500,1999,상위
629,2336,상위
727,1942,중위
683,1638,중위
634,1766,중위
531,2247,최상위
548,2827,최상위
565,2868,최상위
743,2260,중위
553,2919,최상위
631,1374,중위
681,1151,하위
775,2571,중위
674,1291,하위
536,2872,최상위
723,1206,하위
765,2647,상위
580,2627,최상위
580,1689,중위
648,2140,중위
675,1097,하위
546,2039,상위
571,2426,최상위
747,2433,중위
692,1221,하위
733,2803,상위
661,2770,최상위
673,2627,상위
596,1203,중위
656,1467,중위
753,2764,상위
765,2186,중위
664,1998,중위
694,1706,중위
567,2099,상위
731,2143,중위
571,2872,최상위
745,1770,중위
694,1200,하위
510,1751,상위
762,1713,중위
642,2136,중위
744,2199,중위
639,2808,최상위
687,1396,중위
657,2049,중위
696,2748,상위
795,1880,중위
705,2975,최상위
515,1824,상위
534,1137,중위
519,1523,중위
589,1854,중위
675,1636,중위
661,1419,중위
585,1809,중위
747,2019,중위
603,2534,최상위
606,1667,중위
596,1681,중위
751,2936,상위
789,2024,중위
689,1439,중위
626,2270,상위
772,2787,상위
542,2596,최상위
596,2895,최상위
705,1911,중위
675,1511,중위
706,2192,중위
638,2829,최상위
765,2029,중위
638,1710,중위
627,2133,상위
726,2215,중위
769,2455,중위
571,2086,상위
606,2790,최상위
792,1280,하위
595,1371,중위
701,1211,하위
585,2728,최상위
604,2095,상위
578,1804,중위
598,1512,중위
522,1406,중위
547,1309,중위
500,2029,최상위
739,1580,중위
574,2713,최상위
729,1763,중위
683,1866,중위
662,1441,중위
750,2694,상위
778,1040,극빈층
744,2735,상위
517,1519,중위
503,1774,상위
677,1850,중위
769,2511,중위
534,2253,최상위
537,1698,중위
711,1244,하위
737,2172,중위
759,1271,하위
576,2562,최상위
785,1289,하위
756,2189,중위
551,1477,중위
533,1007,하위
577,1158,중위
625,2157,상위
647,2953,최상위
508,1047,중위
537,2423,최상위
578,2497,최상위
574,1906,중위
762,2492,중위
659,1775,중위
800,2181,중위
563,1856,중위
680,1198,하위
520,2215,최상위
637,1619,중위
531,1036,하위
599,2177,상위
522,2142,최상위
747,1303,하위
681,1497,중위
603,2967,최상위
687,1931,중위
719,2307,중위
568,2479,최상위
559,1257,중위
696,1566,중위
539,1091,중위
615,1304,중위
508,2658,최상위
545,2273,최상위
677,2820,최상위
547,1415,중위
547,1057,하위
579,2934,최상위
606,1524,중위
638,1558,중위
548,1480,중위
557,1683,중위
636,1804,중위
655,2445,상위
616,1685,중위
745,2137,중위
573,1651,중위
510,1469,중위
705,1680,중위
766,1651,중위
592,2846,최상위
759,1864,중위
517,2263,최상위
634,2023,중위
714,2572,상위
524,2189,최상위
612,2101,상위
538,2491,최상위
677,1911,중위
671,1582,중위
544,2783,최상위
539,1728,중위
615,2352,상위
687,1307,하위
649,1469,중위
538,2151,상위
800,2695,상위
608,1854,중위
679,2543,상위
638,1465,중위
733,1205,하위
704,1752,중위
531,2702,최상위
519,2188,최상위
587,2622,최상위
524,2103,최상위
517,2839,최상위
562,1836,중위
657,2134,중위
525,1220,중위
726,1634,중위
774,1464,하위
651,2052,중위
764,2124,중위
779,1174,하위
699,1288,하위
678,1952,중위
705,1354,하위
561,1065,하위
775,1618,중위
790,1598,중위
579,1656,중위
532,2922,최상위
501,1174,중위
506,1286,중위
631,2431,상위
692,1014,하위
630,1385,중위
661,2457,상위
560,2008,상위
672,1841,중위
556,1783,중위
694,2425,상위
693,2093,중위
669,1394,중위
603,1985,중위
703,2950,최상위
597,2975,최상위
542,1027,하위
653,2806,최상위
541,2569,최상위
539,1567,중위
672,2727,최상위
740,2682,상위
586,1411,중위
546,1508,중위
773,1003,극빈층
679,1799,중위
715,2375,중위
704,1766,중위
721,2462,상위
703,2577,상위
747,1599,중위
565,1300,중위
728,2545,상위
527,1626,중위
622,1806,중위
771,2673,상위
683,2369,상위
784,2251,중위
745,2516,상위
774,2315,중위
604,2244,상위
538,2396,최상위
710,1670,중위
617,1357,중위
722,1798,중위
779,1858,중위
793,1854,중위
519,1349,중위
568,2730,최상위
531,2591,최상위
673,2903,최상위
718,1892,중위
744,2520,상위
620,2874,최상위
506,1730,상위
728,2358,중위
515,2747,최상위
631,2039,중위
689,1512,중위
705,1309,하위
760,2295,중위
552,1295,중위
767,1042,극빈층
713,2356,중위
716,1797,중위
549,2164,상위
687,2966,최상위
704,2361,상위
770,1331,하위
529,2120,최상위
748,2141,중위
571,2082,상위
609,2976,최상위
564,2411,최상위
546,2602,최상위
657,1557,중위
554,2169,상위
525,2097,상위
504,2878,최상위
580,1251,중위
696,2952,최상위
720,1105,하위
753,2282,중위
699,1835,중위
541,1484,중위
646,2292,상위
701,1695,중위
549,2319,최상위
677,2712,최상위
676,2651,상위
584,2408,최상위
642,1868,중위
684,2558,상위
570,1375,중위
640,1492,중위
631,2292,상위
535,2664,최상위
610,2577,최상위
744,2811,상위
521,1312,중위
525,2388,최상위
569,2095,상위
712,1402,하위
620,1960,중위
707,2854,최상위
691,1538,중위
552,2307,최상위
749,1540,중위
601,1985,중위
578,2478,최상위
559,2331,최상위
740,2783,상위
549,2227,최상위
652,2780,최상위
596,1111,하위
514,1285,중위
602,2411,최상위
769,2145,중위
671,1874,중위
771,1122,하위
596,2355,상위
666,2273,상위
667,1384,중위
614,1271,중위
514,1691,중위
559,3000,최상위
623,2007,중위
678,2272,상위
793,1711,중위
511,1165,중위
785,1613,중위
749,1016,극빈층
629,1994,중위
715,2547,상위
502,1200,중위
781,1049,극빈층
795,1052,극빈층
632,1237,하위
607,2852,최상위
518,2631,최상위
572,1396,중위
679,2839,최상위
520,1428,중위
558,1710,중위
703,1077,하위
745,1809,중위
563,1066,하위
665,1005,하위
664,1523,중위
654,2872,최상위
625,2984,최상위
741,2854,상위
663,2234,상위
718,2288,중위
789,1132,하위
713,1711,중위
675,2976,최상위
634,1973,중위
604,2158,상위
657,2331,상위
675,1531,중위
632,1598,중위
757,1859,중위
567,1337,중위
787,2711,상위
602,2084,상위
691,2645,상위
796,2691,상위
725,1539,중위
790,1857,중위
565,2065,상위
512,2624,최상위
560,2399,최상위
765,1397,하위
712,2729,상위
732,2937,최상위
714,1289,하위
578,1227,중위
774,1900,중위
699,2552,상위
724,2186,중위
604,1142,하위
672,2144,중위
659,2378,상위
541,2499,최상위
680,2957,최상위
734,1858,중위
669,1859,중위
660,2247,상위
527,1651,중위
776,1901,중위
514,2387,최상위
500,1606,중위
540,2053,상위
529,1954,상위
585,1054,하위
552,1890,상위
790,2833,상위
521,1596,중위
572,1808,중위
619,2164,상위
630,1317,중위
626,1064,하위
684,1438,중위
670,1745,중위
697,2371,상위
548,2635,최상위
611,1955,중위
581,1138,하위
639,1118,하위
743,1875,중위
777,2519,중위
576,1079,하위
617,2755,최상위
589,2245,상위
718,1965,중위
510,1110,중위
788,1379,하위
670,1770,중위
571,1487,중위
654,2836,최상위
510,1625,중위
778,1042,극빈층
620,1986,중위
697,2903,최상위
668,1786,중위
769,1547,중위
687,1253,하위
713,2197,중위
550,2369,최상위
586,2789,최상위
603,1051,하위
618,1686,중위
621,2091,상위
649,1588,중위
739,2520,상위
687,2484,상위
509,1924,상위
795,1353,하위
541,2906,최상위
687,2909,최상위
691,1827,중위
551,2459,최상위
598,1689,중위
570,1352,중위
751,1564,중위
594,1292,중위
795,1284,하위
563,2346,최상위
531,2074,상위
737,1048,극빈층
590,1378,중위
700,2194,중위
624,1776,중위
729,2315,중위
555,2024,상위
533,1516,중위
706,1357,하위
518,2909,최상위
766,2658,상위
589,2695,최상위
786,1639,중위
674,1718,중위
740,1840,중위
680,1659,중위
716,2292,중위
549,2014,상위
612,1589,중위
783,1404,하위
694,2293,중위
570,1688,중위
728,1962,중위
756,2829,상위
699,1198,하위
656,2084,중위
622,1673,중위
732,1400,하위
